ticker,date,open,high,low,close
NEAR,2020-10-15,1.11,1.221,1.102,1.122
NEAR,2020-10-16,1.122,1.153,0.8128,0.8179
NEAR,2020-10-17,0.8179,0.8658,0.7207,0.8093
NEAR,2020-10-18,0.8093,0.8762,0.8015,0.8701
NEAR,2020-10-19,0.8701,0.8719,0.7658,0.8001
NEAR,2020-10-20,0.8001,0.8108,0.6707,0.6765
NEAR,2020-10-21,0.6765,0.749,0.6744,0.7068
NEAR,2020-10-22,0.7068,0.7889,0.7049,0.7491
NEAR,2020-10-23,0.7491,0.7543,0.6869,0.7283
NEAR,2020-10-24,0.7283,0.7593,0.7059,0.7398
NEAR,2020-10-25,0.7398,0.859,0.7297,0.8452
NEAR,2020-10-26,0.8452,0.8576,0.7403,0.7792
NEAR,2020-10-27,0.7792,0.8068,0.745,0.7603
NEAR,2020-10-28,0.7603,0.7785,0.6815,0.701
NEAR,2020-10-29,0.701,0.7246,0.6707,0.6895
NEAR,2020-10-30,0.6895,0.7049,0.6133,0.6312
NEAR,2020-10-31,0.6312,0.6564,0.6184,0.6385
NEAR,2020-11-01,0.6385,0.6568,0.6,0.635
NEAR,2020-11-02,0.635,0.6524,0.6006,0.607
NEAR,2020-11-03,0.607,0.6129,0.5579,0.5627
NEAR,2020-11-04,0.5627,0.565,0.5251,0.5336
NEAR,2020-11-05,0.5336,0.717,0.5331,0.6912
NEAR,2020-11-06,0.6912,0.765,0.6889,0.7201
NEAR,2020-11-07,0.7201,0.7948,0.6741,0.6975
NEAR,2020-11-08,0.6975,0.8305,0.6827,0.8174
NEAR,2020-11-09,0.8174,0.9257,0.798,0.9162
NEAR,2020-11-10,0.9162,0.9754,0.8829,0.9465
NEAR,2020-11-11,0.9465,0.9933,0.858,0.8613
NEAR,2020-11-12,0.8613,0.8796,0.7603,0.7893
NEAR,2020-11-13,0.7893,0.918,0.779,0.8981
NEAR,2020-11-14,0.8981,0.9039,0.822,0.8675
NEAR,2020-11-15,0.8675,0.8876,0.7986,0.8304
NEAR,2020-11-16,0.8304,0.8994,0.8167,0.866
NEAR,2020-11-17,0.866,0.9855,0.8652,0.9322
NEAR,2020-11-18,0.9322,0.9455,0.8006,0.8324
NEAR,2020-11-19,0.8324,0.8778,0.8096,0.8464
NEAR,2020-11-20,0.8464,0.9476,0.8361,0.9464
NEAR,2020-11-21,0.9464,1.22,0.9336,1.187
NEAR,2020-11-22,1.187,1.195,0.9989,1.077
NEAR,2020-11-23,1.077,1.228,1.046,1.171
NEAR,2020-11-24,1.171,1.295,1.129,1.243
NEAR,2020-11-25,1.243,1.314,1.071,1.106
NEAR,2020-11-26,1.106,1.142,0.8954,1.011
NEAR,2020-11-27,1.011,1.062,0.9315,0.9929
NEAR,2020-11-28,0.9929,1.052,0.9517,1.022
NEAR,2020-11-29,1.022,1.054,0.9812,1.015
NEAR,2020-11-30,1.015,1.11,0.9989,1.068
NEAR,2020-12-01,1.068,1.154,0.9775,1.062
NEAR,2020-12-02,1.062,1.211,1.026,1.179
NEAR,2020-12-03,1.179,1.197,1.135,1.156
NEAR,2020-12-04,1.156,1.224,1.092,1.103
NEAR,2020-12-05,1.103,1.145,1.021,1.114
NEAR,2020-12-06,1.114,1.127,1.009,1.035
NEAR,2020-12-07,1.035,1.055,1.01,1.011
