ticker,date,open,high,low,close
VET,2018-08-04,1.53,1.54,0.01284,0.01301
VET,2018-08-05,0.01301,1.62,0.0127,0.01405
VET,2018-08-06,0.01405,0.01438,0.01291,0.01327
VET,2018-08-07,0.01326,0.01415,0.01261,0.01276
VET,2018-08-08,0.01277,0.01323,0.01029,0.01078
VET,2018-08-09,0.01078,0.01182,0.0106,0.0118
VET,2018-08-10,0.0118,0.01195,0.009372,0.009508
VET,2018-08-11,0.009503,0.00981,0.008678,0.009528
VET,2018-08-12,0.009528,0.009817,0.008969,0.009243
VET,2018-08-13,0.009307,0.009323,0.006938,0.007064
VET,2018-08-14,0.007001,0.007537,0.006018,0.007156
VET,2018-08-15,0.007154,0.008834,0.007099,0.008338
VET,2018-08-16,0.008273,0.01173,0.007695,0.01057
VET,2018-08-17,0.01057,0.01656,0.0105,0.01415
VET,2018-08-18,0.01415,0.01518,0.01115,0.01263
VET,2018-08-19,0.01263,0.01461,0.01214,0.0142
VET,2018-08-20,0.0142,0.01502,0.01327,0.01409
VET,2018-08-21,0.01396,0.01577,0.01291,0.01566
VET,2018-08-22,0.01559,0.01642,0.01245,0.01325
VET,2018-08-23,0.01325,0.01479,0.01271,0.01466
VET,2018-08-24,0.01466,0.01499,0.01393,0.01455
VET,2018-08-25,0.01448,0.01586,0.0142,0.01532
VET,2018-08-26,0.01518,0.01554,0.01443,0.01521
VET,2018-08-27,0.01514,0.01727,0.01498,0.01666
VET,2018-08-28,0.01673,0.01885,0.01658,0.0179
VET,2018-08-29,0.0179,0.01823,0.0165,0.01726
VET,2018-08-30,0.01732,0.01741,0.01561,0.01661
VET,2018-08-31,0.01662,0.01773,0.01637,0.01704
VET,2018-09-01,0.01704,0.01876,0.0169,0.01813
VET,2018-09-02,0.01821,0.01852,0.01733,0.01785
VET,2018-09-03,0.01785,0.01923,0.01738,0.0191
VET,2018-09-04,0.0191,0.01994,0.01856,0.01923
VET,2018-09-05,0.01924,0.01982,0.01614,0.01701
VET,2018-09-06,0.01701,0.01704,0.0148,0.01575
VET,2018-09-07,0.01575,0.01683,0.01512,0.0157
VET,2018-09-08,0.0157,0.01617,0.01419,0.0145
VET,2018-09-09,0.0145,0.01539,0.01411,0.01486
VET,2018-09-10,0.01486,0.01538,0.01373,0.01407
VET,2018-09-11,0.01407,0.01436,0.0127,0.0132
VET,2018-09-12,0.0132,0.01411,0.01165,0.01374
VET,2018-09-13,0.01374,0.01442,0.01323,0.01397
VET,2018-09-14,0.01397,0.01437,0.01346,0.01414
VET,2018-09-15,0.01414,0.01469,0.01375,0.01426
VET,2018-09-16,0.01425,0.01438,0.01372,0.01418
VET,2018-09-17,0.01417,0.01443,0.01232,0.01276
VET,2018-09-18,0.01276,0.01334,0.01233,0.01305
VET,2018-09-19,0.01305,0.01333,0.01221,0.01293
VET,2018-09-20,0.01293,0.01361,0.01283,0.01344
VET,2018-09-21,0.01336,0.01471,0.01321,0.0142
VET,2018-09-22,0.0142,0.01469,0.01335,0.01373
VET,2018-09-23,0.01366,0.01419,0.01357,0.01383
VET,2018-09-24,0.01383,0.01409,0.01287,0.01331
VET,2018-09-25,0.01331,0.01337,0.01209,0.0126
VET,2018-09-26,0.0126,0.01296,0.01232,0.01256
VET,2018-09-27,0.01256,0.01326,0.01236,0.01316
VET,2018-09-28,0.01323,0.01368,0.0129,0.01316
VET,2018-09-29,0.01316,0.01318,0.01267,0.01293
VET,2018-09-30,0.01293,0.0132,0.01262,0.01277
VET,2018-10-01,0.01277,0.01304,0.01259,0.01286
VET,2018-10-02,0.01286,0.01343,0.0127,0.01297
VET,2018-10-03,0.01297,0.01313,0.01254,0.0127
VET,2018-10-04,0.0127,0.01304,0.01263,0.01283
VET,2018-10-05,0.01283,0.01324,0.01272,0.01305
VET,2018-10-06,0.01312,0.0133,0.01287,0.01306
VET,2018-10-07,0.01305,0.01313,0.01282,0.01301
VET,2018-10-08,0.01302,0.01391,0.01297,0.01379
VET,2018-10-09,0.01385,0.01391,0.01334,0.01351
VET,2018-10-10,0.01358,0.01371,0.01294,0.01327
VET,2018-10-11,0.01327,0.0133,0.01151,0.01169
VET,2018-10-12,0.0117,0.01181,0.01099,0.01153
VET,2018-10-13,0.01153,0.01172,0.01138,0.01146
VET,2018-10-14,0.01146,0.01177,0.01139,0.01152
VET,2018-10-15,0.01152,0.01248,0.01114,0.01158
VET,2018-10-16,0.01158,0.01209,0.01151,0.0119
VET,2018-10-17,0.0119,0.01203,0.0116,0.01182
VET,2018-10-18,0.01175,0.01196,0.01124,0.01125
VET,2018-10-19,0.01124,0.01167,0.01105,0.01144
VET,2018-10-20,0.01151,0.01172,0.007979,0.01145
VET,2018-10-21,0.01145,0.01173,0.01135,0.01137
VET,2018-10-22,0.01136,0.01148,0.011,0.01109
VET,2018-10-23,0.01109,0.01207,0.01073,0.01159
VET,2018-10-24,0.01159,0.01198,0.01139,0.01149
VET,2018-10-25,0.01149,0.01156,0.01106,0.01139
VET,2018-10-26,0.01132,0.01139,0.01089,0.01111
VET,2018-10-27,0.01111,0.01112,0.0108,0.01082
VET,2018-10-28,0.01082,0.01133,0.01074,0.01092
VET,2018-10-29,0.01092,0.01132,0.01032,0.01048
VET,2018-10-30,0.01048,0.01065,0.01001,0.01016
VET,2018-10-31,0.01016,0.0106,0.009938,0.01054
VET,2018-11-01,0.01054,0.01056,0.01008,0.0104
VET,2018-11-02,0.0104,0.01057,0.01033,0.01042
VET,2018-11-03,0.01036,0.01049,0.01021,0.01033
VET,2018-11-04,0.01039,0.01128,0.01024,0.01083
VET,2018-11-05,0.01083,0.01094,0.01045,0.01068
VET,2018-11-06,0.01062,0.01123,0.01058,0.01119
VET,2018-11-07,0.01119,0.01135,0.01051,0.01084
VET,2018-11-08,0.01084,0.01091,0.01049,0.01051
VET,2018-11-09,0.01051,0.01058,0.01006,0.0102
VET,2018-11-10,0.0102,0.01045,0.01009,0.01032
VET,2018-11-11,0.01032,0.01033,0.009992,0.009995
VET,2018-11-12,0.009995,0.01023,0.00985,0.009943
VET,2018-11-13,0.009942,0.01001,0.009278,0.009282
VET,2018-11-14,0.00928,0.0094,0.007381,0.008247
VET,2018-11-15,0.008229,0.008722,0.007028,0.007786
VET,2018-11-16,0.007786,0.008099,0.007519,0.00755
VET,2018-11-17,0.00755,0.007783,0.007465,0.007732
VET,2018-11-18,0.007731,0.007813,0.007559,0.00768
VET,2018-11-19,0.00768,0.007694,0.005838,0.006093
VET,2018-11-20,0.006106,0.006351,0.004888,0.005152
VET,2018-11-21,0.005152,0.005992,0.005091,0.005703
VET,2018-11-22,0.005703,0.00594,0.005343,0.005452
VET,2018-11-23,0.005451,0.005451,0.004908,0.005213
VET,2018-11-24,0.005207,0.005316,0.004375,0.004485
VET,2018-11-25,0.004441,0.004903,0.003915,0.004706
VET,2018-11-26,0.004706,0.004868,0.004168,0.004221
VET,2018-11-27,0.004221,0.004537,0.004084,0.004501
VET,2018-11-28,0.004503,0.005499,0.00438,0.005246
VET,2018-11-29,0.005246,0.005719,0.004962,0.005243
VET,2018-11-30,0.005243,0.005377,0.004509,0.004744
VET,2018-12-01,0.004745,0.005252,0.004624,0.005164
VET,2018-12-02,0.005164,0.005225,0.004792,0.004998
VET,2018-12-03,0.004999,0.005022,0.004426,0.004563
VET,2018-12-04,0.004563,0.004931,0.004362,0.004653
VET,2018-12-05,0.004652,0.004688,0.004329,0.004503
VET,2018-12-06,0.004463,0.004835,0.004173,0.004246
VET,2018-12-07,0.004246,0.004281,0.003663,0.003915
VET,2018-12-08,0.003915,0.004128,0.003677,0.004043
VET,2018-12-09,0.004043,0.004238,0.003826,0.00402
VET,2018-12-10,0.004015,0.004117,0.003696,0.003827
VET,2018-12-11,0.003827,0.00387,0.003619,0.003722
VET,2018-12-12,0.003722,0.00385,0.003594,0.003708
VET,2018-12-13,0.003675,0.003773,0.003451,0.003473
VET,2018-12-14,0.003474,0.003568,0.003279,0.00342
VET,2018-12-15,0.00342,0.003454,0.003248,0.003407
VET,2018-12-16,0.003407,0.003525,0.003322,0.003421
VET,2018-12-17,0.003421,0.004155,0.003414,0.004124
VET,2018-12-18,0.004124,0.004146,0.003762,0.004038
VET,2018-12-19,0.004038,0.004594,0.004038,0.004319
VET,2018-12-20,0.004319,0.004671,0.004128,0.004578
VET,2018-12-21,0.004538,0.0055,0.00435,0.004546
VET,2018-12-22,0.004546,0.004861,0.00437,0.004514
VET,2018-12-23,0.004515,0.004939,0.004514,0.004736
VET,2018-12-24,0.004736,0.005421,0.004712,0.004846
VET,2018-12-25,0.004846,0.004978,0.004216,0.004475
VET,2018-12-26,0.004475,0.004632,0.004234,0.004428
VET,2018-12-27,0.004429,0.004467,0.003872,0.004003
VET,2018-12-28,0.004003,0.004685,0.00383,0.00452
VET,2018-12-29,0.00452,0.004627,0.004257,0.00448
VET,2018-12-30,0.00448,0.004524,0.004188,0.004335
VET,2018-12-31,0.004335,0.004483,0.004001,0.004063
VET,2019-01-01,0.004063,0.004336,0.003969,0.004181
VET,2019-01-02,0.004181,0.004514,0.004088,0.004322
VET,2019-01-03,0.004322,0.004356,0.004023,0.004075
VET,2019-01-04,0.004075,0.004245,0.003985,0.004142
VET,2019-01-05,0.004142,0.004236,0.004066,0.004138
VET,2019-01-06,0.004138,0.004486,0.004035,0.004423
VET,2019-01-07,0.004423,0.004525,0.004175,0.004252
VET,2019-01-08,0.004252,0.0047,0.004087,0.004578
VET,2019-01-09,0.004578,0.004959,0.004515,0.004775
VET,2019-01-10,0.004775,0.00509,0.003938,0.004202
VET,2019-01-11,0.004202,0.004373,0.00396,0.004035
VET,2019-01-12,0.004035,0.004337,0.003961,0.004035
VET,2019-01-13,0.004035,0.004063,0.003707,0.003753
VET,2019-01-14,0.003789,0.004229,0.003747,0.004111
VET,2019-01-15,0.004111,0.004209,0.003867,0.003902
VET,2019-01-16,0.003902,0.004192,0.003871,0.003978
VET,2019-01-17,0.003978,0.004569,0.003961,0.00437
VET,2019-01-18,0.00437,0.004449,0.003995,0.00405
VET,2019-01-19,0.004049,0.004308,0.004044,0.004147
VET,2019-01-20,0.004147,0.004331,0.00393,0.00405
VET,2019-01-21,0.00405,0.00426,0.00396,0.00413
VET,2019-01-22,0.00413,0.004709,0.004108,0.004505
VET,2019-01-23,0.004505,0.0049,0.004289,0.004357
VET,2019-01-24,0.004356,0.004448,0.004229,0.004382
VET,2019-01-25,0.004382,0.004436,0.004272,0.004375
VET,2019-01-26,0.004375,0.004496,0.004343,0.004418
VET,2019-01-27,0.004418,0.004421,0.004004,0.004179
VET,2019-01-28,0.004179,0.004214,0.003758,0.003968
VET,2019-01-29,0.003968,0.003988,0.00374,0.003899
VET,2019-01-30,0.003898,0.004199,0.003812,0.004068
